,SMILES
8329,Cn1nc(Cc2ccc(CCc3nc4ccccc4n3)o2)c2c(N)ncnc21
8330,Cn1nc(N)c2c(=O)c(-c3c(=O)ncn4nc(Sc5ccc6ccccc6c5O)ccc34)cnc1-2
8331,Cn1nc(N)c2c(=O)c(-c3cc(C(O)P(c4ccccc4)c4ccccc4)cc(N=Nc4cc(-c5cccc(NN=C(C(N)=O)c6nc7ccccc7s6)c5)cc(-c5cc6ccccc6oc5=O)c4O)c3O)cnc1-2
8332,Cn1nc(N)c2c(=O)c(-c3ccc(N=Nc4ccc(Oc5ccccc5NN=C(C#N)c5nc6ccccc6n5C)cc4)cc3)cnc1-2
8333,Cn1nc(N)c2c(=O)c(-c3ccc4c(c3)CC3(CCC(N5C(=O)CSC5=S)CC3)C4=O)cnc1-2
8334,Cn1nc(N)c2c(=O)c(C(C(N)=O)C3CCC4C5C(O)C(O)C6CCCCC6(C)C5CCC34C)cnc1-2
8335,Cn1nc(N)c2c(=O)c(Nc3cc(Nn4ncc(N)c(Br)c4=O)c(Cn4cnc5c(N)nccc54)c(N(=O)O)c3Cc3nnc4n3N=C(c3ccccc3)CS4)cnc1-2
8336,Cn1nc(N)c2c(=O)c(OP(=S)(Oc3ccc4c(c3)CC4=O)SCSP(=S)(Oc3ccc(NNc4ccccc4)cc3)On3nc4ccccc4n3)cnc1-2
8337,Cn1nc(NC2C(NN(C)(C)C)C3CCC2(C)C3(C)C)c2c(N)ncnc21
8338,Cn1nc(OC=Nc2c(C#N)cnn2-c2ccc3ccccc3n2C)c2c(N)ncnc21
8339,Cn1ncc2c(-c3cc(C=NNC(=O)Nc4cccc(Cl)c4)ccc3C3C(=O)c4cccc(N(=O)O)c4C3=O)ncnc21
8340,Cn1ncc2c(-c3cc(S(N)(=O)=O)c(Cl)cc3NC(=O)C(O)CCN)ncnc21
8341,Cn1ncc2c(-c3cccc(-c4cc5c(=O)oc6ccccc6c5nc4N)n3)ncnc21
8342,Cn1ncc2c(-c3ncc(-c4cc5c(cn4)CCCC5)cn3)ncnc21
8343,Cn1ncc2c(C(=O)C(C)(Nc3cccnc3)c3cccnc3)ncnc21
8344,Cn1ncc2c(C3(c4csc(C(C#N)=NNc5ccc(Br)cc5)n4)Cc4cc(C5CCC6C7CC=C8CC(O)CCC8(C)C7CCC56C)ccc4C(=O)O3)ncnc21
8345,Cn1ncc2c(CNNC(=N)N)ncnc21
8346,Cn1ncc2c(NN3N=C(c4ccc(N(=O)O)cc4)C(Cc4cccc(O)c4)C3=O)ncnc21
8347,Cn1ncc2c(NOc3ccc(CNc4ccc(Cl)c(Cl)c4)cc3)ncnc21
8348,Cn1ncc2c(Nc3c(-c4c(O)ccc5ccccc45)nc4ccc(Cl)cn34)ncnc21
8349,Cn1ncc2c(Nc3cc4c(cc3OC3Cc5ccccc53)C(C#N)C4)ncnc21
8350,Cn1ncc2c(OC3OC(Nc4ccc(N=Nc5ccc(N)cc5)cc4)C(c4csc(C(C#N)=NNc5ccc6ccccc6c5)n4)C(ON4N=C(C(F)(F)F)C(=NNc5cccnc5)C4=O)C3OC3N=c4cc(N(=O)O)ccc4=C3O)ncnc21
8351,Cn1nccc1-c1sc2sc(CO)c(Nc3oc4c(c5c(c6ccccc64)OC4CC(=O)OC54)c(=O)c3[Si](C)(C)C)c2c1NC(=O)NN
8352,Cn1nccc1-n1nc(O)c2c(-c3cc(N(=O)O)cc(S(O)(O)O)c3)c(C#N)c(=S)nc1-2
8353,Cn1nccc1C(=O)C(Nc1cccc2ccccc12)ONc1ccc(Cl)cc1
8354,Cn1nccc1C(COc1c(O)c(O)c2c(c1O)C(=O)C(O)=C1C(C)(C)CCCC12C)CS(O)(O)c1ccccc1
8355,Cn1nccc1Cc1ccc2c3ccccc3c3ccccc3c2c1Nc1nc2ccc(Br)cc2s1
8356,Cn1nccc1Sc1nnc(NN2c3ccccc3Sc3ccc(C#N)cc32)s1
8357,Cn1nnc2c1ccc(=O)n2-c1cc(N)c(C2CCC3C4C(O)CC5CC6(CCC5(C)C4CC(=O)C23C)OCCO6)cc1N
8358,Cn1nnc2c1ccc(=O)n2-c1cc([PH](O)(c2ccccc2)c2ccccc2)cc(C(Cl)(Cl)C(Cl)Cl)o1
8359,Cn1nnc2c1ccc(=O)n2-n1c(=O)c2c(-c3ccc4c5c(ccc(N(=O)O)c35)CC4)cc(-c3cc(Br)cc(Br)c3O)cc2n1C
8360,Cn1nnc2c1ccc(=O)n2C(C(=O)O)C(Cc1nnc2ncccc12)NC1(C2=CCCCC2)CCCCC1
8361,Cn1nnc2c1ccc(=O)n2C1CCC2C3CC(Oc4nnc(S)n4N=C4C(=O)Nc5ccccc54)C4(O)CC(O)CCC4(C)C3CCC21C
8362,Cn1nnc2c1ccc(=O)n2C1CCC2C3CCCC3(C)CCC2C1(C)C1(C)CCCCC1
8363,Cn1nnc2c1ccc(=O)n2N1CC2(CC1Cc1ccc(N)cc1N)SCCS2
8364,Cn1nnc2c1ccc(=O)n2OC(CN=Cc1ccc(C=NCC(ONc2cnccn2)Oc2ccc(NN=C3C(=O)OC(C)(C)OC3=O)cc2)c(N(=O)O)c1)OC1CCC(C2C(=O)NC(=O)NC2=O)CC1
8365,Cn1nnc2c1ccc(=O)n2OC1C(ONc2cnccn2)C(C(O)C#N)OC(Cc2c(F)cccc2Cl)C1c1ncccc1N(=O)O
8366,Cn1nnc2c1ccc(=O)n2Oc1ccc(OC2(C)OCCO2)cc1
8367,Fc1ccc(C=Nn2c(S)nnc2-c2cnc(CC(=NNc3ccccc3)c3cccc4ccccc34)cn2)cc1
8368,Fc1ccc(C=Nn2c(S)nnc2C2CC=CCC(SC=CCl)CC=CC2)cc1
8369,Fc1ccc(NCC(=NNc2ccccc2)C(CCCCS)=NNc2ccccc2)c(F)c1F
8370,Fc1ccccc1COCCn1ccnc1
8371,Ic1ccc(NCC2Nn3c(Cc4ccc5ccc6ccccc6c5c4)nnc3S2)cc1
8372,Ic1ccc(NCCCCCCc2nc3c4ccccc4ccn3n2)cc1
8373,Ic1ccc2oc(-c3nc4c5ccccc5ccn4n3)c(-n3cccn3)c2c1
8374,Ic1cccc(Cc2nn3c(CC4COc5ccccc5O4)nnc3s2)c1
8375,N#CC(=CNC(O)C(O)Nc1ccccc1N(=O)O)c1ccccc1
8376,N#CC(=CNc1cc2c(N)nc(C3OCCO3)nc2cc1Nc1ccc(F)c(F)c1F)c1ccccc1
8377,N#CC(=NNc1cc(Cl)c(Cl)cc1Cl)c1nc(C2Cc3ccccc3C(=O)C2c2cc(O)nc3c(Br)cc(Br)cc23)cs1
8378,N#CC(=NNc1cc(Cl)c(Cl)cc1Cl)c1nc(CCCC(O)Nc2ccc(N=Nc3ccc(N)cc3)cc2)cs1
8379,N#CC(=NNc1cc(Cl)c(Cl)cc1Cl)c1nc(O[PH]2(O)Oc3ccc(Cl)cc3C3C4(Cc5cccc(O)c5)C(c5cc(Cl)ccc5O[PH]4(O)Oc4nnc5n4NCS5)C32OC2(C#N)Cc3ccccc32)cs1
8380,N#CC(=NNc1cc(Cl)ccc1Cl)c1nc(-n2nc(-c3nccs3)n(N=Cc3ccc4c(c3)OCO4)c2=S)cs1
8381,N#CC(=NNc1ccc(-c2cccc(NN=C(C(N)=O)c3nc4ccccc4s3)c2)cc1)C(=O)c1ccccc1Br
8382,N#CC(=NNc1ccc(Br)cc1)c1nc(-c2c(-c3nc4ccccc4nc(=O)c3NNc3ccc4ccccc4c3)c(Cc3cncn3)c(-c3nc4ccccc4s3)c(-c3ccccc3N)c2-c2nc3ccccc3nc(=O)c2NNc2ccc3ccccc3c2)cs1
8383,N#CC(=NNc1ccc(Br)cc1)c1nc(-c2sc(SNC(=S)c3ccccc3)c(C#N)c2N)cs1
8384,N#CC(=NNc1ccc(Br)cc1)c1nc(C2C=Cc3cc(C4c5ccccc5-c5ccccc54)ccc3N2)cs1
8385,N#CC(=NNc1ccc(Br)cc1)c1nc(Cc2ccc(O)c(C34C=CC(CC3)C3C(=O)OC(=O)C34)c2)cs1
8386,N#CC(=NNc1ccc(Br)cc1)c1nc(N2N=C(c3ccc(N(=O)O)cc3)C(Br)(C(=O)C(Cl)(Cl)Cl)C2=O)cs1
8387,N#CC(=NNc1ccc(Br)cc1)c1nc(NC(=O)Nn2c(S)nnc2-c2cnc3cncnc3n2)cs1
8388,N#CC(=NNc1ccc(CCC(=O)NNc2ccccc2)cc1)C(=O)c1ccc(O)c(I)c1
8389,N#CC(=NNc1ccc(Cl)cc1)C(=O)C(=O)C1=CCC(C(=O)c2ccc3cc4ccccc4cc3c2)=CC1
8390,N#CC(=NNc1ccc(Cl)cc1)C(=O)C(=O)CP(=O)(O)CCCCc1csc(C(C#N)=NNc2ccc(Cl)cc2)n1
8391,N#CC(=NNc1ccc(Cl)cc1)C(=O)C(O)C(Nc1cccc2c1CCCC2)C(=O)CP(=O)(O)O
8392,N#CC(=NNc1ccc(Cl)cc1)C(=O)CCC(=O)C(C(N)=S)=C1NN=C(c2ccc(Cl)cc2)O1
8393,N#CC(=NNc1ccc(Cl)cc1)C(=O)Cc1ccc(CC(=O)NNc2ccccc2)cc1
8394,N#CC(=NNc1ccc(Cl)cc1)C(=O)Cc1ccc(N=Cc2ccc(Oc3cc4ccccc4c4ccccc34)cc2)cc1
8395,N#CC(=NNc1ccc(Cl)cc1)C(=O)NC(=S)N1CC(c2ccccc2N=NC2SC(=S)NC2=O)CC1NCCCC(=O)NO
8396,N#CC(=NNc1ccc(Cl)cc1)C(=O)c1ccccc1OC(=O)CN(=O)O
8397,N#CC(=NNc1ccc(Cl)cc1)C(=O)c1nnc(Nc2ccccc2N=NC2SC(=S)NC2=O)s1
8398,N#CC(=NNc1ccc(Cl)cc1)c1nc(-c2ccncc2S(O)(O)Nc2c(N)sc3c2CCCC3)cs1
8399,N#CC(=NNc1ccc(Cl)cc1)c1nc(Oc2ccc3c(=O)c(CC(=NO)c4ccc5c6c(cccc46)CC5)coc3c2)cs1
8400,N#CC(=NNc1ccc(Cl)cc1Cl)c1nc(-c2cc3cc4c(cc3cc2NC(=S)C(=NNC(=N)N)c2ccccc2)CC4)cs1
8401,N#CC(=NNc1ccc(Cl)cc1Cl)c1nc(C2(C3N=c4cc(N(=O)O)ccc4=C3O)OCC(N3c4ccccc4Sc4ccccc43)O2)cs1
8402,N#CC(=NNc1ccc(Cl)cc1Cl)c1nc(Cc2c(Nc3c(O)c4ccccc4n3N3CCCCC3)cc(N(=O)O)c(CC3OC(C(N)=O)=CCC3Br)c2N(=O)O)cs1
8403,N#CC(=NNc1ccc(F)cc1)c1nc(C(=O)C(Oc2ccc3ccccc3c2)C(=O)CC2(O)C=CC(=O)C=C2)cs1
8404,N#CC(=NNc1ccc(F)cc1)c1nc(C(=O)c2c(N(=O)O)cc(N(=O)O)cc2N(=O)O)cs1
8405,N#CC(=NNc1ccc(F)cc1)c1nc(C(O)C(CO)NNC(=S)NS(O)(O)c2ccccc2)cs1
8406,N#CC(=NNc1ccc(F)cc1)c1nc(C2C3C=CC(C3)C2c2cnc3ccccc23)cs1
8407,N#CC(=NNc1ccc(F)cc1)c1nc(CCC(NCC(=NNc2ccccc2)c2cccc3ccccc23)C(=O)O)cs1
8408,N#CC(=NNc1ccc(F)cc1)c1nc(Cc2oc3ccc(N(=O)O)cc3c2C(=O)C(=NNc2ccc(Cl)cc2Cl)S(O)(O)c2ccccc2)cs1
8409,N#CC(=NNc1ccc(F)cc1)c1nc(OC(COc2nc(Cl)nc(Cl)n2)c2ccccc2Cl)cs1
8410,N#CC(=NNc1ccc(F)cc1)c1nc(OC2CCCCCC2Oc2ccc(O)cc2)cs1
8411,N#CC(=NNc1ccc(O)cc1)c1nc(C(c2ccc(-c3ccc4nc(S(N)(=O)=O)sc4c3)cc2)c2cncc(Cl)n2)cs1
8412,N#CC(=NNc1ccc(O)cc1)c1nc(C2COC3C(Nc4ccc(S(O)(O)c5ccc(N)cc5)cc4)COC23)cs1
8413,N#CC(=NNc1ccc(O)cc1)c1nc(CC(CC(=O)C2=C3c4ncccc4ON3C(Cl)C(Cl)C2Cl)C(=O)O)cs1
8414,N#CC(=NNc1ccc(O)cc1)c1nc(CCCC(O)Cc2ccc(N(=O)O)cc2N)cs1
8415,N#CC(=NNc1ccc(O)cc1)c1nc(SCCNS(O)(O)c2cccs2)cs1
8416,N#CC(=NNc1ccc2ccccc2c1)c1nc(-c2cc(-c3ccc4c(c3)CC4=O)c(Cl)cc2Cl)cs1
8417,N#CC(=NNc1ccc2ccccc2c1)c1nc(-c2ccc(CC(=O)CCS)cc2NCCCBr)cs1
8418,N#CC(=NNc1ccc2ccccc2c1)c1nc(-c2nn(C(N)=S)c(N)c2CC(=NNc2ccccc2)c2ccccc2)cs1
8419,N#CC(=NNc1ccc2ccccc2c1)c1nc(Cc2cc(CNCN3CCOCC3)ccc2N(=O)O)cs1
8420,N#CC(=NNc1ccc2ccccc2c1)c1nc(Cc2nc(O)n(Nc3ccc(C=O)cc3)n2)cs1
8421,N#CC(=NNc1cccc(-c2cc3ccccc3ccc2=O)c1)C(=O)Nc1ccccc1N=Cc1ccccc1
8422,N#CC(=NNc1cccc(-c2ccc3ncc(C4CN=CC=N4)c3c2)c1)c1nc2ccccc2s1
8423,N#CC(=NNc1cccc(C2CCCC(COc3c(Cl)cccc3Cl)=C2Cl)c1)c1nc2ccccc2s1
8424,N#CC(=NNc1cccc(Cc2ccccc2Cn2ccnc2)c1)c1nc2ccccc2s1
8425,N#CC(=NNc1cccc(N(=O)O)c1)C(=O)C(Cn1ncc2c(N)ncnc21)c1cc(Br)cc(Br)c1O
8426,N#CC(=NNc1cccc(N(=O)O)c1)C(=O)C(O)C(NCC(=O)n1cnc2c(N)ncnc21)c1cncnc1
8427,N#CC(=NNc1cccc(N(=O)O)c1)C(=O)CC(COc1ccc(N(=O)O)cc1)C(=O)O
8428,N#CC(=NNc1cccc(N(=O)O)c1)C(=O)OCCCC(=O)CO
8429,N#CC(=NNc1cccc(N(=O)O)c1)C(=O)OCCOOc1cccc2c1CC(O)C(O)C2
8430,N#CC(=NNc1cccc(N(=O)O)c1)C(=O)Oc1cc(ONc2cnc(=O)nc2=O)c(NCC(N)=O)cc1NC1CCC(C2C(=O)NC(=O)NC2=O)CC1
8431,N#CC(=NNc1cccc(N(=O)O)c1)c1nc(-c2ccc3c(c2)CC(C2OC(O)C(O)C(O)C2O)OC3=O)cs1
8432,N#CC(=NNc1cccc(N(=O)O)c1)c1nc(-c2nnc(N)nc2-c2nc3ccccc3nc(=O)c2NNc2cccnc2)cs1
8433,N#CC(=NNc1cccc(N(=O)O)c1)c1nc(C(=O)C(OC(=O)C(F)(F)F)C2CCc3cc(O)ccc3C2)cs1
8434,N#CC(=NNc1cccc(N(=O)O)c1)c1nc(C2CC(NCCC(=O)O)(Oc3ccc(Cl)cc3Cl)CN2SC(=N)N)cs1
8435,N#CC(=NNc1cccc(Nc2ccc(Nc3ccccc3N)c(N)n2)c1)c1nc2ccccc2s1
8436,N#CC(=NNc1cccc(Oc2ccccc2OOc2ccc(N)cc2)c1)c1nc2ccccc2s1
8437,N#CC(=NNc1ccccc1)C(=O)CCSNc1ccc(Br)cc1
8438,N#CC(=NNc1ccccc1)C(=O)NCC(c1cc(=O)c2c3c(c4ccccc4c2o1)OC1CC(=O)OC31)n1cc(N(=O)O)ccc1=O
8439,N#CC(=NNc1ccccc1)C(=O)SC1(C#N)CC1(C#N)C1CN=C(N)O1
8440,N#CC(=NNc1ccccc1)C(=O)c1c(-c2nc3ccccc3nc(=O)c2NNc2ccc3ccccc3c2)oc2ccc(Cl)cc12
8441,N#CC(=NNc1ccccc1)C(=O)c1nn(CN2N=C(c3ccc(N(=O)O)cc3)C(=NO)C2=O)c2ccccc12
8442,N#CC(=NNc1ccccc1)c1nc(C(CC(=O)Cc2ccc(NN=C3C(=O)NC(=O)NC3=O)cc2)C2CCCC2S)cs1
8443,N#CC(=NNc1ccccc1)c1nc(C23CCC4(CC2NS(O)(O)c2ccccc2)C2Cc5ccc(O)c6c5C4(CCN2C2Cc4ccccc42)C3O6)cs1
8444,N#CC(=NNc1ccccc1)c1nc(Oc2ccc(Nc3ccc(I)cc3)cc2O)cs1
8445,N#CC(=NNc1ccccc1Cl)c1nc(-n2nccc2NCCC(=O)O)cs1
8446,N#CC(=NNc1ccccc1Cl)c1nc(C(=O)CCCNc2ccnc3ccccc23)cs1
8447,N#CC(=NNc1ccccc1Cl)c1nc(C2(c3nnc(S)o3)C(=O)NCNC2=O)cs1
8448,N#CC(=NNc1ccccc1N(=O)O)C(=O)C1(C23OCCN2CC(=O)Nc2ccc(Br)cc23)Cc2cc(-c3cc(Cl)c(Cl)c(Cl)c3Cl)ccc2C(=O)O1
8449,N#CC(=NNc1ccccc1N(=O)O)C(=O)CC(CC(=O)C(=O)C=Nc1ccccc1)(Cc1sc2sc(C#N)c(N)c2c1N)C(=O)C1CC(=O)c2cnccc2C1
8450,N#CC(=NNc1ccccc1N(=O)O)C(=O)Cc1nn2c(-c3cc(Cl)c(Cl)cc3Cl)nnc2s1
8451,N#CC(=NNc1ccccc1N(=O)O)C(=O)n1nc(C2CCCC(=NO)C2)n(N=Cc2cccs2)c1=S
8452,N#CC(=NNc1ccccc1N(=O)O)c1nc(-c2cc(N3N=C(C(F)(F)F)C(=NNc4ccc(Cl)cc4)C3=O)cc(-c3ccsc3)o2)cs1
8453,N#CC(=NNc1ccccc1N(=O)O)c1nc(-c2nn3c(=N)c(C4C5=C(CCCC5)OC5=C4CCCC5)cnc3s2)cs1
8454,N#CC(=NNc1ccccc1N(=O)O)c1nc(-c2nnc3n2NC(C2C=Cc4ccccc4N2)S3)cs1
8455,N#CC(=NNc1ccccc1N(=O)O)c1nc(-c2sc3sc(NS(=O)(=O)C(F)(F)F)c(N=C4SCCS4)c3c2N=C2SCCS2)cs1
8456,N#CC(=NNc1ccccc1N(=O)O)c1nc(Cc2ccc(CCc3cccc4c(Br)cccc34)c(Nc3cncn3)c2)cs1
8457,N#CC(=NNc1ccncc1)c1nc(C(=O)C(Cl)C(Cl)C(=O)C(=NNc2ccc(N(=O)O)cc2)C(=O)C(F)(F)F)cs1
8458,N#CC(=Nc1ccc(C2OC3C4=C(CCCC4)C2C(C#N)(C#N)C3(C#N)C#N)cc1)c1ccc(C(C#N)=Nc2ccc(N3CCc4ccccc4C3)cc2)cc1
8459,N#CC(=Nc1ccc(Nc2cnccn2)cc1)c1cccc(C(C#N)=Nc2ccc(-c3cc(I)ccc3O)cc2)c1
8460,N#CC(C#N)=C(Sc1ccsc1)Sc1c(N(=O)O)cc(N(=O)O)cc1N(=O)O
8461,N#CC(C#N)C(Nc1cc(=O)c2c3c(c4ccccc4c2o1)OC1CC(=O)OC31)C(O)NC1CCc2ccccc2N(CC(=O)O)C1=O
8462,N#CC(C#N)C(c1cc(I)cc(I)c1O)c1ccc2cc(N(=O)O)ccc2c1C=O
8463,N#CC(C#N)C1N=c2cc(Oc3ccccc3Cl)ccc2=C1c1ccccc1
8464,N#CC(C#N)c1csc(Nc2ccc(N(=O)O)c(Br)c2)n1
8465,N#CC(C#N)n1nc(-c2cc(=O)nc(=S)n2)n(N=Cc2cccs2)c1=S
8466,N#CC(C(=O)C#Cc1ccccc1)C(=O)c1c(N)c2ccccc2oc1=O
8467,N#CC(C(=O)C(=O)C(=NNc1ccc(N(=O)O)cc1)C(=O)C(F)(F)F)=c1sc(=C(C#N)C(=O)c2ccc3c(c2)OCO3)s1
8468,N#CC(C(=O)Oc1ccc(Cl)cc1)=c1sc(=C(C#N)C(=O)SN2C(=O)C3CC=CCC3C2=O)s1
8469,N#CC(C(N)=O)=C(SCc1cc(Br)cc(C#CC(=O)O)c1)Sc1ccc2c(c1)CNCC2
8470,N#CC(C(N)=O)=C(SNc1ccc(F)cc1)Sc1ccccc1O
8471,N#CC(C(N)=O)c1c2c(c(N3C(=O)c4ccccc4NS3(=O)=O)c3c1CCCN3)NCCC2
8472,N#CC(C(N)=O)c1nnc2cc(Nc3ccccc3O)nn12
8473,N#CC(C(N)=S)C(OCCCN)C(=O)c1ccccc1N=Cc1ccccc1
8474,N#CC(C(N)=S)C1(N2N=C(C(F)(F)F)C(=NNc3ccc(Cl)cc3)C2=O)Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2O1
8475,N#CC(C(N)=S)c1cc2cncc(C(=O)C3Cc4ccccc43)c2cc1O
8476,N#CC(C(N)=S)n1ncc(Nc2ccc(Br)cc2Br)c(Cl)c1=O
8477,N#CC(CCc1coc2ccc(Br)cc2c1=O)(CNS(=O)(=O)c1ccccc1)Nc1ccc(N(=O)O)cc1Cl
8478,N#CC(CNC1CCCCCCC1)CC1C(=O)NC(=O)NC1=O
8479,N#CC(CNc1ccccc1N=Nc1ccccc1)(CC(=O)C1=NC=NC1)c1cccc2c1CC(O)C(O)C2
8480,N#CC(Cc1cc(Cl)ccc1Cl)NS(O)(O)c1ccc(N)cc1
8481,N#CC(Cc1cc(Cl)ccc1O)C(=O)C(=O)O
8482,N#CC(Cc1ccc2c3ccccc3c3ccccc3c2c1-c1cccc(N)c1)C(N)=O
8483,N#CC(NCCC(=O)O)c1ccc(Cl)c(Cl)c1
8484,N#CC(NNc1ccc(F)cc1)OCCCl
8485,N#CC(O)C(CC=O)SC(=NNc1ccccc1)C(N)=NNc1ccccc1
8486,N#CC(O)NC1CC(N)C(OC2=CC(c3ccccc3)c3ccccc32)C(O)C1Oc1nc2ccc(Cl)cc2s1
8487,N#CC(O)SC(Sc1c(O)cccc1O)C(O)C(O)C(O)CO
8488,N#CC(OC(=O)CCl)C(OCC1=C(C=NNc2ccc(N(=O)O)cc2N(=O)O)CCCC1)C(c1nc2c3ccccc3ccn2n1)C(COc1cc(NN=C2C(=O)NN=C2C(F)(F)F)nn1)OOc1ccc(O)c(I)c1
8489,N#CC(ONCCCBr)c1ncco1
8490,N#CC1(C#N)C2OC(CCNc3nc4ccccc4nc(=O)c3NNc3cccc4ccccc34)C(C3=C2CCCC3)C1(C#N)C#N
8491,N#CC1(C#N)C2OC(c3cc4nc(O)cc(OS(O)(O)C(F)(F)F)n4n3)C(C3=C2CCCC3)C1(C#N)C#N
8492,N#CC1(CC(=NO)c2ccc3ccccc3c2)CC1(C#N)Sc1cn2ccccc2n1
8493,N#CC1(OCCO)CC1(C#N)c1ccc2ccccc2n1
8494,N#CC1(OOCC2=CC3CC(=O)C4=COC(OC5CCCCC5)C2C43)Cc2ccccc21
8495,N#CC1(Oc2cc3cc4c(cc3cc2-c2nnc3n2N=C(c2ccccc2)CS3)CC4)Cc2ccccc21
8496,N#CC1(SCC(=NO)c2cccc3ccccc23)CC1(C#N)SNC(CS)C(=O)O
8497,N#CC1(Sc2cc(Cl)ccc2N=NC2SC(=S)NC2=O)CC1(C#N)SC(CO)C(=O)O
8498,N#CC1(c2c(Cl)cccc2Cl)c2ccccc2CCc2ccccc2C1(C#N)n1c(=O)n2n(c1=O)C1C3CCC1C2O3
8499,N#CC1(c2nc3ccc(Cl)cn3c2C(=O)CN(=O)O)Cc2ccccc2C(=O)O1
8500,N#CC1=C(C#N)C(=O)C(NC(=O)C(CO)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)=C(Cl)C1=O
8501,N#CC1=C(C#N)C(=O)C(NC2Nc3nc(C4(C5=CC6CCC(C5)C6)C(=O)NC(=O)NC4=O)nn3C(N)=C2C#N)=C(Cl)C1=O
8502,N#CC1=C(C#N)C(=O)C(NOP(=O)(O)CCCCc2nnc(S)s2)=C(Cl)C1=O
8503,N#CC1=C(C#N)C(=O)C(NOP(=S)(OOC2(c3ccccc3)Cc3ccccc32)SCSc2ccccc2C(=S)N2CCOCC2)=C(Cl)C1=O
8504,N#CC1=C(C#N)C(=O)C(NOc2nn(Nc3ccc(O)cc3)c3ccccc23)=C(Cl)C1=O
8505,N#CC1=C(C#N)C(=O)C(Nc2cc(I)c(-c3ccc4c(c3)NC(=O)C4)c(I)c2)=C(Cl)C1=O
8506,N#CC1=C(C#N)C(=O)C(Nc2ccc3c(-c4cnc5ccccc5n4)cncc3c2O)=C(Cl)C1=O
8507,N#CC1=C(N)N2C(=C(C#N)C1C(O)C(CCl)C(=O)C1CC(c3ccccc3)c3ccccc31)Sc1ccccc12
8508,N#CC1=C(N)N2C(=C(C#N)C1C1C3CCC(O3)C1NC1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O)Sc1ccccc12
8509,N#CC1=C(N)N2C(=C(C#N)C1N1N=C(c3ccc(NN4CCNC4=O)cc3)C(CC3Cc4ccccc43)C1=O)Sc1ccccc12
8510,N#CC1=C(N)N2C(=C(C#N)C1n1cc(Cc3cc4ccccc4oc3=O)cn1)Sc1ccccc12
8511,N#CC1=C(N)N=NC1C(O)C(=O)CC1(O)Cc2ccccc21
8512,N#CC1=C(N)N=NC1C(c1cc(Br)ccc1O)n1ncc(C=O)c1N
8513,N#CC1=C(N)N=NC1C1CCCCC(C2CC=CC(=O)C2)CCCC1
8514,N#CC1=C(N)OC2=C(CCCC2)C1C(ONc1ccc(Cl)cc1)c1ccc2ccccc2c1O
8515,N#CC1=C(N)OC2=C(CCCC2)C1c1c(C2c3ccccc3CCc3ccccc32)ccc2c3ccccc3c3ccccc3c12
8516,N#CC1=C(N)Oc2c(c(-c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)nn2Cc2ccc(F)cc2)C1c1ccc(O)cc1
8517,N#CC1=C(N)Oc2c(c(-c3ccc4c(c3)CC4=O)nn2-c2ccccc2NN=C(C(N)=O)c2nc3ccccc3s2)C1c1ccc(-n2ncc(N)c(Cl)c2=O)cc1
8518,N#CC1=C(N)Oc2c(c(-c3cccc4c(Br)cccc34)nn2-c2ccccc2N=C=S)C1c1ccccc1
8519,N#CC1=C(N)Oc2c(c(-c3ccccn3)nn2C2CCCC2=O)C1c1ccccc1
8520,N#CC1=C(N)Oc2c(c(-c3nc4ccc(Cl)cc4s3)nn2CC(=O)Cl)C1c1c(Cl)cc(Cl)cc1Cl
8521,N#CC1=C(N)Oc2c(c(-c3nnc4ncccc34)nn2-c2c(Cl)cccc2Cl)C1c1ccc(OC2Cc3ccccc32)cc1
8522,N#CC1=C(N)Oc2c(c(C(=O)C#Cc3ccccc3)nn2-c2nc3ccccc3s2)C1c1c(Cl)cc(Cl)cc1Cl
8523,N#CC1=C(N)Oc2c(c(C(CC(=NO)c3ccccc3)NO)nn2-n2ncc(C=O)c2N)C1c1ccccc1
8524,N#CC1=C(N)Oc2c(c(C3C=c4ccccc4=N3)nn2-c2cc3c(cc2O)CCNC3)C1c1ccc(Cl)cc1Cl
8525,N#CC1=C(N)Oc2c(c(C3CC3)nn2-c2nnc(S)n2N)C1c1ccc(Cl)cc1Cl
8526,N#CC1=C(N)Oc2c(c(CC(=NO)c3ccccc3)nn2-n2nc(Cl)c(C=O)c2=O)C1c1ccccc1Cl
8527,N#CC1=C(N)Oc2c(c(CC(=O)n3cnc4c(N)ncnc43)nn2-c2ccc(O)c(O)c2)C1c1ccc(O)cc1
8528,N#CC1=C(N)Oc2c(c(Cc3cc(Br)cc(Br)c3N)nn2-c2ccccc2N(=O)O)C1c1ccc(F)cc1
8529,N#CC1=C(N)Oc2c(c(Cc3ccc4ccc5ccccc5c4c3)nn2NCNC2=CC(=O)c3ccccc3C2=O)C1c1c(Cl)cc(Cl)cc1Cl
8530,N#CC1=C(N)Oc2c(c(Cc3cccc(N)c3)nn2OCC(=O)O)C1c1ccc(F)cc1
8531,N#CC1=C(N)Oc2c(c(N3C(=O)CSC3=S)nn2C2CCCC2S)C1c1ccccc1
