raw material 1,raw material 2,raw material 3,temperature,time
0.34,0.52,0.14,105,60
0.06,0.33,0.61,81,50
0.46,0.3,0.24,104,50
0.36,0.14,0.49,93,30
0.34,0.26,0.4,64,60
0.49,0.18,0.33,71,90
0.6,0.32,0.08,49,100
0.37,0.18,0.45,93,90
0.06,0.37,0.5700000000000001,108,120
0.28,0.17,0.55,100,90
0.36,0.27,0.37,79,110
0.18,0.44,0.37,49,120
0.24,0.43,0.33,68,30
0.23,0.32,0.46,65,30
0.61,0.28,0.11,74,10
0.48,0.21,0.32,59,60
0.38,0.08,0.54,84,100
0.56,0.16,0.28,107,10
0.36,0.27,0.37,78,90
0.26,0.42,0.32,100,90
0.4,0.23,0.37,77,130
0.21,0.22,0.5700000000000001,75,30
0.47000000000000003,0.34,0.18,101,30
0.33,0.18,0.49,102,20
0.65,0.11,0.24,60,10
0.17,0.03,0.79,94,90
0.18,0.23,0.59,102,100
0.16,0.02,0.8300000000000001,110,90
0.29,0.37,0.35000000000000003,78,100
0.59,0.14,0.27,41,110
0.4,0.22,0.37,98,40
0.51,0.14,0.35000000000000003,87,30
0.14,0.56,0.29,80,120
0.43,0.3,0.28,67,110
0.46,0.31,0.22,54,80
0.3,0.35000000000000003,0.35000000000000003,72,20
0.03,0.44,0.54,44,50
0.49,0.07,0.43,44,80
0.38,0.25,0.37,66,120
0.26,0.29,0.44,67,90
0.53,0.29,0.18,90,30
0.39,0.3,0.31,50,70
0.26,0.4,0.34,41,60
0.52,0.48,0.0,88,30
0.12,0.31,0.5700000000000001,89,120
0.21,0.31,0.48,95,60
0.27,0.06,0.67,54,70
0.68,0.07,0.26,77,80
0.24,0.24,0.53,109,80
0.02,0.04,0.9400000000000001,105,50
0.58,0.23,0.19,47,10
0.1,0.37,0.53,62,50
0.37,0.24,0.39,54,70
0.34,0.24,0.42,93,60
0.39,0.09,0.52,46,100
0.23,0.29,0.48,71,20
0.48,0.19,0.33,95,60
0.6900000000000001,0.24,0.07,103,40
0.47000000000000003,0.16,0.37,41,10
0.49,0.12,0.39,110,110
0.43,0.45,0.11,49,80
0.21,0.24,0.55,107,110
0.51,0.33,0.15,63,30
0.05,0.5,0.45,82,10
0.18,0.24,0.58,49,20
0.3,0.07,0.63,54,20
0.55,0.04,0.41000000000000003,105,100
0.54,0.22,0.24,60,20
0.5,0.07,0.44,92,70
0.46,0.18,0.35000000000000003,107,80
0.03,0.25,0.72,57,60
0.45,0.29,0.26,77,10
0.38,0.26,0.37,98,20
0.48,0.09,0.43,74,20
0.61,0.01,0.39,68,120
0.5,0.13,0.36,97,60
0.01,0.19,0.8,61,70
0.6,0.35000000000000003,0.05,88,20
0.11,0.07,0.8200000000000001,66,110
0.53,0.23,0.24,80,120
0.09,0.27,0.64,50,110
0.43,0.29,0.28,51,80
0.6900000000000001,0.15,0.16,83,30
0.26,0.33,0.41000000000000003,67,30
0.49,0.3,0.21,76,10
0.09,0.46,0.45,106,100
0.49,0.42,0.09,98,10
0.23,0.25,0.51,52,70
0.46,0.26,0.28,96,90
0.48,0.17,0.36,88,60
0.34,0.25,0.41000000000000003,74,60
0.41000000000000003,0.2,0.39,94,90
0.5,0.05,0.46,108,10
0.3,0.27,0.42,67,90
0.32,0.15,0.53,85,40
0.34,0.41000000000000003,0.25,80,40
0.18,0.15,0.67,69,40
0.44,0.36,0.2,97,130
0.5,0.03,0.47000000000000003,95,100
0.2,0.3,0.51,65,70
0.56,0.17,0.27,82,100
0.39,0.2,0.41000000000000003,97,70
0.52,0.29,0.18,64,40
0.46,0.45,0.09,55,110
0.51,0.48,0.01,48,130
0.51,0.26,0.23,55,20
0.41000000000000003,0.28,0.31,47,50
0.34,0.2,0.45,109,30
0.01,0.54,0.46,108,30
0.52,0.37,0.11,105,80
0.61,0.31,0.08,50,20
0.3,0.26,0.44,67,80
0.22,0.39,0.39,56,50
0.32,0.15,0.53,67,110
0.42,0.25,0.33,80,30
0.37,0.24,0.39,41,50
0.21,0.06,0.74,86,40
0.3,0.13,0.5700000000000001,101,110
0.43,0.21,0.36,80,80
0.5700000000000001,0.19,0.24,55,40
0.11,0.5,0.39,101,40
0.53,0.3,0.17,83,10
0.55,0.25,0.2,69,10
0.37,0.31,0.33,78,80
0.27,0.33,0.4,99,100
0.25,0.59,0.16,75,100
0.5,0.15,0.35000000000000003,92,40
0.1,0.39,0.52,73,10
0.2,0.23,0.56,54,50
0.48,0.23,0.29,84,130
0.44,0.39,0.17,56,80
0.01,0.36,0.63,55,50
0.51,0.2,0.29,71,20
0.16,0.47000000000000003,0.36,92,90
0.55,0.28,0.17,106,130
0.49,0.43,0.08,89,60
0.07,0.44,0.48,54,80
0.56,0.24,0.2,107,100
0.27,0.54,0.18,104,20
0.39,0.26,0.35000000000000003,68,60
0.58,0.17,0.26,93,90
0.03,0.21,0.76,73,10
0.56,0.06,0.38,97,30
0.61,0.36,0.03,62,30
0.32,0.44,0.24,107,80
0.02,0.39,0.59,84,110
0.49,0.36,0.15,45,90
0.53,0.15,0.32,104,120
0.35000000000000003,0.08,0.56,53,20
0.08,0.48,0.45,94,30
0.22,0.4,0.38,92,120
0.63,0.01,0.36,77,130
0.01,0.2,0.8,65,30
0.39,0.22,0.39,60,90
0.52,0.3,0.18,70,90
0.23,0.16,0.6,67,120
0.26,0.37,0.37,66,120
0.47000000000000003,0.41000000000000003,0.12,57,30
0.32,0.36,0.33,41,70
0.46,0.26,0.29,102,40
0.86,0.05,0.09,59,30
0.33,0.14,0.53,90,50
0.45,0.24,0.31,89,20
0.45,0.24,0.31,98,50
0.13,0.24,0.62,69,100
0.54,0.29,0.17,54,120
0.38,0.2,0.43,93,120
0.38,0.21,0.4,69,100
0.38,0.27,0.35000000000000003,65,50
0.12,0.39,0.49,107,80
0.62,0.36,0.02,62,120
0.18,0.49,0.33,96,30
0.48,0.15,0.37,50,60
0.37,0.04,0.59,108,80
0.36,0.07,0.5700000000000001,74,80
0.67,0.23,0.1,77,70
0.39,0.41000000000000003,0.2,76,70
0.26,0.19,0.55,56,40
0.33,0.08,0.59,93,50
0.42,0.23,0.35000000000000003,68,50
0.11,0.12,0.77,82,60
0.49,0.08,0.43,48,110
0.49,0.12,0.4,102,100
0.75,0.17,0.07,105,90
0.33,0.34,0.33,91,50
0.39,0.55,0.06,49,90
0.31,0.26,0.42,55,130
0.68,0.3,0.02,75,60
0.53,0.22,0.25,42,120
0.47000000000000003,0.23,0.3,71,130
0.6,0.38,0.02,52,70
0.36,0.05,0.59,44,50
0.63,0.11,0.26,75,80
0.56,0.12,0.32,109,120
0.15,0.41000000000000003,0.45,77,30
0.52,0.33,0.15,64,60
0.2,0.37,0.43,64,130
0.21,0.32,0.47000000000000003,89,40
0.35000000000000003,0.29,0.36,90,10
0.41000000000000003,0.31,0.28,95,110
0.29,0.36,0.35000000000000003,69,30
0.18,0.22,0.6,65,120
0.3,0.47000000000000003,0.23,101,40
0.35000000000000003,0.53,0.12,56,60
0.58,0.25,0.18,84,70
0.46,0.11,0.43,104,20
0.38,0.22,0.4,88,10
0.35000000000000003,0.26,0.39,52,80
0.48,0.05,0.48,89,50
0.19,0.29,0.52,93,30
0.26,0.13,0.62,66,90
0.7000000000000001,0.12,0.19,88,50
0.43,0.3,0.27,95,100
0.71,0.12,0.17,98,110
0.29,0.2,0.51,86,30
0.4,0.3,0.3,96,80
0.41000000000000003,0.32,0.27,80,60
0.26,0.28,0.46,83,70
0.56,0.17,0.28,83,90
0.22,0.36,0.42,40,40
0.63,0.28,0.1,41,60
0.53,0.1,0.37,74,80
0.3,0.33,0.36,57,60
0.74,0.22,0.03,84,70
0.43,0.29,0.28,102,90
0.53,0.06,0.41000000000000003,58,80
0.34,0.35000000000000003,0.31,64,30
0.44,0.03,0.53,101,50
0.07,0.35000000000000003,0.58,71,70
0.13,0.25,0.62,96,50
0.15,0.32,0.52,67,20
0.28,0.21,0.51,66,70
0.51,0.02,0.47000000000000003,96,20
0.49,0.02,0.49,81,10
0.47000000000000003,0.16,0.37,100,10
0.17,0.24,0.6,71,50
0.06,0.38,0.56,54,130
0.8,0.06,0.14,66,60
0.4,0.25,0.36,78,30
0.27,0.18,0.55,56,90
0.74,0.04,0.22,66,30
0.5700000000000001,0.12,0.31,73,40
0.12,0.34,0.53,85,50
0.53,0.04,0.43,83,70
0.44,0.18,0.38,63,100
0.3,0.27,0.43,59,50
0.21,0.09,0.7000000000000001,102,90
0.51,0.27,0.22,91,50
0.03,0.37,0.6,88,100
0.07,0.32,0.6,51,100
0.33,0.23,0.44,100,110
0.48,0.24,0.29,83,30
0.52,0.35000000000000003,0.13,64,60
0.48,0.2,0.32,66,30
0.05,0.26,0.7000000000000001,87,10
0.33,0.18,0.5,71,130
0.46,0.05,0.49,96,70
0.26,0.58,0.17,83,120
0.41000000000000003,0.18,0.41000000000000003,44,110
0.67,0.13,0.19,42,90
0.5700000000000001,0.32,0.12,83,60
0.22,0.16,0.62,107,90
0.31,0.02,0.67,84,50
0.06,0.45,0.5,80,100
0.42,0.33,0.25,100,130
0.22,0.5,0.27,59,40
0.67,0.18,0.15,104,60
0.32,0.43,0.25,90,80
0.07,0.43,0.5,85,50
0.62,0.23,0.15,45,20
0.2,0.32,0.47000000000000003,91,20
0.53,0.09,0.38,87,130
0.6,0.1,0.3,79,90
0.6900000000000001,0.15,0.16,58,100
0.34,0.22,0.44,69,90
0.43,0.36,0.21,98,60
0.39,0.16,0.45,109,100
0.36,0.22,0.42,89,120
0.08,0.17,0.75,90,20
0.44,0.17,0.4,84,10
0.41000000000000003,0.24,0.35000000000000003,94,90
0.02,0.36,0.61,97,60
0.66,0.01,0.33,93,70
0.62,0.04,0.33,89,90
0.5,0.03,0.47000000000000003,109,10
0.25,0.25,0.5,74,110
0.45,0.13,0.42,102,90
0.51,0.11,0.37,80,60
0.55,0.29,0.15,55,40
0.14,0.1,0.76,100,40
0.64,0.06,0.31,80,90
0.35000000000000003,0.53,0.12,69,90
0.45,0.37,0.18,81,50
0.23,0.47000000000000003,0.3,55,70
0.01,0.23,0.76,93,30
0.52,0.07,0.41000000000000003,64,70
0.31,0.27,0.42,94,10
0.6900000000000001,0.04,0.27,80,30
0.47000000000000003,0.2,0.33,51,10
0.5,0.44,0.06,79,110
0.77,0.03,0.2,49,20
0.0,0.42,0.5700000000000001,96,50
0.31,0.35000000000000003,0.33,51,130
0.34,0.36,0.3,57,80
0.52,0.13,0.35000000000000003,64,100
0.44,0.11,0.45,62,30
0.68,0.12,0.2,89,90
0.32,0.41000000000000003,0.27,107,50
0.51,0.14,0.35000000000000003,88,80
0.37,0.16,0.47000000000000003,70,60
0.85,0.11,0.05,47,20
0.24,0.37,0.39,51,90
0.25,0.03,0.72,108,60
0.61,0.2,0.18,41,100
0.11,0.4,0.49,52,90
0.31,0.16,0.53,50,90
0.46,0.14,0.4,77,40
0.35000000000000003,0.22,0.43,51,10
0.19,0.31,0.5,45,30
0.08,0.01,0.92,77,120
0.44,0.02,0.54,62,100
0.31,0.24,0.45,45,80
0.51,0.22,0.28,51,110
0.1,0.41000000000000003,0.49,78,70
0.63,0.2,0.17,103,100
0.36,0.08,0.56,74,120
0.58,0.31,0.11,76,100
0.12,0.58,0.3,42,120
0.43,0.11,0.46,85,80
0.24,0.28,0.48,44,120
0.54,0.0,0.46,74,20
0.31,0.29,0.4,89,70
0.17,0.38,0.45,84,40
0.4,0.21,0.4,45,20
0.16,0.27,0.5700000000000001,68,90
0.35000000000000003,0.29,0.36,89,90
0.5,0.23,0.27,64,120
0.77,0.13,0.1,98,120
0.24,0.33,0.43,81,50
0.34,0.03,0.63,68,100
0.42,0.19,0.39,104,40
0.17,0.3,0.53,62,20
0.48,0.2,0.32,86,60
0.48,0.12,0.4,42,70
0.21,0.05,0.75,63,120
0.25,0.24,0.51,99,130
0.61,0.31,0.08,95,130
0.15,0.24,0.61,90,50
0.02,0.5700000000000001,0.41000000000000003,64,60
0.23,0.26,0.51,72,30
0.59,0.4,0.0,53,50
0.49,0.08,0.43,102,40
0.48,0.14,0.39,87,40
0.17,0.17,0.65,55,40
0.74,0.12,0.14,69,30
0.36,0.03,0.62,77,60
0.44,0.53,0.03,46,10
0.6900000000000001,0.16,0.15,71,70
0.38,0.18,0.44,89,80
0.38,0.27,0.35000000000000003,43,10
0.4,0.05,0.55,41,80
0.46,0.26,0.28,44,120
0.11,0.24,0.66,109,120
0.26,0.13,0.61,100,100
0.18,0.28,0.53,105,30
0.17,0.31,0.53,91,40
0.38,0.29,0.33,56,90
0.14,0.35000000000000003,0.51,108,80
0.5,0.17,0.33,73,100
0.32,0.17,0.51,57,90
0.33,0.1,0.5700000000000001,100,90
0.14,0.11,0.75,57,20
0.45,0.14,0.41000000000000003,93,40
0.49,0.13,0.38,89,90
0.17,0.49,0.33,73,30
0.2,0.23,0.58,47,50
0.45,0.3,0.25,61,70
0.31,0.1,0.59,58,10
0.51,0.37,0.12,94,110
0.4,0.27,0.33,99,80
0.4,0.43,0.17,56,60
0.56,0.03,0.4,85,40
0.09,0.32,0.59,89,130
0.43,0.06,0.51,105,70
0.0,0.47000000000000003,0.53,108,10
0.14,0.35000000000000003,0.5,55,130
0.39,0.25,0.36,105,10
0.24,0.07,0.6900000000000001,44,130
0.39,0.16,0.46,91,100
0.21,0.29,0.49,109,40
0.31,0.43,0.25,50,60
0.04,0.54,0.42,98,130
0.67,0.01,0.32,109,40
0.3,0.27,0.43,92,80
0.42,0.27,0.3,42,110
0.29,0.36,0.35000000000000003,48,90
0.5700000000000001,0.14,0.29,92,40
0.39,0.25,0.36,84,80
0.06,0.46,0.49,87,100
0.4,0.13,0.47000000000000003,87,90
0.25,0.33,0.42,61,10
0.36,0.52,0.12,41,40
0.52,0.05,0.42,67,90
0.53,0.32,0.15,94,60
0.61,0.2,0.19,103,30
0.37,0.24,0.39,77,20
0.22,0.28,0.5,80,100
0.5,0.36,0.14,49,50
0.53,0.35000000000000003,0.12,101,20
0.9500000000000001,0.03,0.02,80,100
0.33,0.07,0.6,54,70
0.36,0.36,0.28,57,120
0.21,0.32,0.46,75,30
0.37,0.24,0.39,62,120
0.26,0.32,0.42,46,100
0.26,0.18,0.55,51,20
0.14,0.51,0.35000000000000003,58,70
0.28,0.51,0.21,97,100
0.64,0.17,0.19,106,60
0.14,0.52,0.35000000000000003,73,110
0.08,0.27,0.65,100,120
0.61,0.16,0.23,90,80
0.49,0.34,0.17,50,30
0.5700000000000001,0.08,0.35000000000000003,87,30
0.32,0.4,0.28,85,100
0.76,0.18,0.06,92,100
0.29,0.29,0.43,88,70
0.55,0.26,0.19,102,100
0.55,0.22,0.23,105,110
0.77,0.21,0.02,66,30
0.1,0.5,0.4,91,50
0.44,0.49,0.08,87,50
0.25,0.5,0.26,102,50
0.52,0.31,0.17,57,50
0.58,0.03,0.39,59,80
0.39,0.25,0.36,67,60
0.4,0.2,0.4,63,100
0.32,0.37,0.31,52,70
0.27,0.18,0.54,64,40
0.2,0.12,0.67,103,110
0.4,0.3,0.3,86,120
0.75,0.24,0.01,72,70
0.04,0.31,0.65,81,10
0.5,0.47000000000000003,0.02,48,110
0.37,0.25,0.38,90,40
0.36,0.3,0.34,108,110
0.58,0.06,0.36,47,30
0.55,0.26,0.18,74,90
0.26,0.13,0.6,52,100
0.32,0.3,0.38,47,100
0.29,0.31,0.4,56,100
0.61,0.24,0.15,53,110
0.61,0.36,0.03,50,70
0.48,0.47000000000000003,0.05,101,10
0.61,0.16,0.23,80,20
0.86,0.11,0.03,75,120
0.05,0.53,0.42,69,100
0.52,0.23,0.25,72,20
0.24,0.21,0.55,61,10
0.17,0.39,0.44,57,120
0.87,0.03,0.1,104,60
0.32,0.28,0.39,86,110
0.27,0.49,0.24,42,10
0.06,0.56,0.37,94,90
0.38,0.09,0.53,54,60
0.03,0.24,0.73,97,80
0.17,0.37,0.46,75,90
0.38,0.26,0.36,60,70
0.62,0.28,0.1,93,60
0.5,0.43,0.07,61,30
0.5700000000000001,0.27,0.16,92,10
0.35000000000000003,0.04,0.61,73,120
0.53,0.03,0.44,82,100
0.16,0.17,0.67,66,90
0.06,0.35000000000000003,0.59,58,130
0.72,0.14,0.14,86,100
0.15,0.45,0.4,49,60
0.41000000000000003,0.15,0.44,79,90
0.54,0.34,0.11,75,80
0.19,0.3,0.51,102,20
0.55,0.0,0.45,89,120
0.33,0.26,0.41000000000000003,102,60
0.39,0.18,0.43,93,90
0.48,0.06,0.46,75,50
0.43,0.03,0.54,75,60
0.35000000000000003,0.24,0.41000000000000003,45,80
0.06,0.47000000000000003,0.47000000000000003,71,30
0.59,0.26,0.15,71,110
0.34,0.17,0.49,78,30
0.34,0.47000000000000003,0.19,102,110
0.49,0.26,0.25,68,90
0.55,0.24,0.22,51,130
0.3,0.47000000000000003,0.22,55,110
0.4,0.26,0.34,67,50
0.47000000000000003,0.18,0.35000000000000003,95,110
0.56,0.05,0.39,46,90
0.13,0.43,0.44,62,70
0.29,0.34,0.37,79,50
0.62,0.07,0.31,47,100
0.65,0.24,0.11,101,50
0.24,0.22,0.54,97,10
0.74,0.08,0.18,82,40
0.09,0.25,0.66,80,60
0.41000000000000003,0.18,0.41000000000000003,102,50
0.64,0.29,0.07,99,100
0.35000000000000003,0.54,0.12,105,100
0.16,0.43,0.42,80,120
0.45,0.29,0.26,81,50
0.06,0.24,0.6900000000000001,81,80
0.47000000000000003,0.13,0.41000000000000003,91,80
0.19,0.27,0.54,57,100
0.03,0.45,0.52,52,100
0.31,0.17,0.52,97,70
0.45,0.19,0.35000000000000003,62,130
0.85,0.14,0.01,57,110
0.59,0.14,0.27,62,10
0.58,0.07,0.35000000000000003,67,70
0.29,0.34,0.37,89,110
0.15,0.33,0.52,106,90
0.53,0.01,0.46,98,120
0.06,0.12,0.8200000000000001,56,70
0.31,0.27,0.43,45,70
0.5,0.26,0.25,100,30
0.35000000000000003,0.28,0.38,51,70
0.5700000000000001,0.37,0.06,89,120
0.23,0.28,0.49,46,50
0.51,0.02,0.47000000000000003,82,50
0.41000000000000003,0.5,0.09,89,20
0.41000000000000003,0.18,0.41000000000000003,72,60
0.1,0.27,0.63,99,70
0.1,0.42,0.48,105,10
0.38,0.05,0.58,83,10
0.02,0.22,0.76,55,10
0.51,0.09,0.39,85,100
0.36,0.2,0.45,103,10
0.34,0.38,0.28,95,40
0.26,0.32,0.42,103,120
0.52,0.18,0.29,74,100
0.35000000000000003,0.23,0.42,59,100
0.43,0.31,0.26,81,30
0.61,0.16,0.23,98,120
0.78,0.1,0.12,96,40
0.09,0.15,0.77,65,110
0.03,0.19,0.78,52,90
0.65,0.3,0.04,102,60
0.0,0.54,0.46,109,120
0.5700000000000001,0.31,0.11,101,100
0.41000000000000003,0.23,0.36,60,110
0.34,0.23,0.43,59,120
0.53,0.12,0.35000000000000003,47,70
0.09,0.32,0.59,61,10
0.36,0.21,0.43,64,120
0.29,0.29,0.42,95,80
0.52,0.05,0.43,99,60
0.15,0.17,0.68,88,110
0.18,0.23,0.58,41,130
0.46,0.07,0.47000000000000003,89,30
0.45,0.39,0.16,71,110
0.14,0.23,0.63,65,100
0.59,0.37,0.03,78,100
0.42,0.2,0.39,109,40
0.17,0.22,0.61,61,120
0.56,0.4,0.04,51,100
0.36,0.58,0.06,73,60
0.26,0.29,0.44,44,80
0.47000000000000003,0.1,0.43,46,70
0.33,0.3,0.37,110,70
0.21,0.4,0.39,52,90
0.49,0.2,0.31,53,70
0.36,0.37,0.28,105,60
0.39,0.23,0.38,57,30
0.13,0.29,0.58,96,40
0.31,0.05,0.63,50,90
0.89,0.02,0.09,68,100
0.4,0.35000000000000003,0.25,73,80
0.36,0.24,0.4,106,10
0.48,0.09,0.43,73,100
0.23,0.55,0.22,89,120
0.36,0.32,0.32,91,30
0.35000000000000003,0.45,0.2,43,90
0.25,0.53,0.22,73,20
0.61,0.34,0.05,84,40
0.25,0.3,0.45,43,30
0.42,0.52,0.06,106,110
0.2,0.07,0.72,47,90
0.5,0.22,0.28,69,110
0.44,0.27,0.29,68,80
0.59,0.22,0.19,65,90
0.38,0.08,0.54,76,110
0.5700000000000001,0.04,0.39,107,100
0.47000000000000003,0.16,0.37,71,30
0.5,0.2,0.29,86,80
0.45,0.27,0.28,84,10
0.61,0.0,0.39,107,60
0.47000000000000003,0.38,0.15,100,70
0.48,0.22,0.3,45,20
0.54,0.21,0.25,67,100
0.53,0.09,0.39,106,90
0.37,0.16,0.46,41,130
0.67,0.3,0.03,61,50
0.48,0.06,0.46,59,30
0.32,0.11,0.5700000000000001,67,130
0.49,0.03,0.49,86,20
0.26,0.26,0.48,78,30
0.63,0.29,0.09,63,50
0.48,0.25,0.27,63,120
0.25,0.05,0.7000000000000001,69,20
0.56,0.05,0.39,68,60
0.36,0.19,0.45,105,110
0.33,0.09,0.58,83,40
0.18,0.49,0.33,92,20
0.27,0.06,0.68,41,40
0.48,0.2,0.32,54,70
0.42,0.23,0.35000000000000003,51,60
0.31,0.36,0.33,56,90
0.4,0.23,0.37,103,30
0.12,0.26,0.63,58,70
0.09,0.21,0.7000000000000001,88,120
0.73,0.07,0.21,98,110
0.25,0.11,0.64,100,20
0.24,0.19,0.5700000000000001,99,50
0.34,0.5700000000000001,0.09,51,40
0.59,0.39,0.02,89,60
0.48,0.09,0.43,82,50
0.48,0.01,0.5,84,80
0.65,0.05,0.29,55,130
0.62,0.18,0.2,68,30
0.48,0.2,0.31,79,120
0.56,0.09,0.35000000000000003,92,10
0.3,0.36,0.34,100,110
0.75,0.12,0.13,66,70
0.6,0.29,0.11,67,90
0.22,0.46,0.33,75,100
0.16,0.32,0.52,66,90
0.53,0.15,0.32,88,90
0.34,0.33,0.33,95,90
0.59,0.03,0.38,63,100
0.13,0.33,0.54,88,120
0.5,0.41000000000000003,0.09,92,30
0.03,0.05,0.92,70,80
0.44,0.22,0.34,93,90
0.43,0.38,0.19,53,20
0.44,0.24,0.32,95,10
0.73,0.01,0.25,42,30
0.65,0.26,0.09,61,30
0.44,0.39,0.17,62,60
0.47000000000000003,0.36,0.17,77,50
0.64,0.07,0.3,96,50
0.56,0.27,0.17,66,110
0.33,0.26,0.4,72,80
0.8,0.17,0.03,88,110
0.11,0.09,0.8,89,90
0.23,0.43,0.34,41,20
0.53,0.14,0.32,94,120
0.02,0.07,0.9,80,10
0.36,0.41000000000000003,0.23,85,50
0.52,0.19,0.29,73,100
0.5,0.14,0.36,68,70
0.03,0.32,0.66,52,100
0.73,0.19,0.08,100,60
0.72,0.2,0.07,48,10
0.54,0.13,0.33,82,120
0.33,0.28,0.39,52,40
0.35000000000000003,0.18,0.47000000000000003,95,90
0.37,0.27,0.36,68,80
0.41000000000000003,0.3,0.3,60,80
0.61,0.26,0.13,47,10
0.26,0.3,0.44,107,80
0.16,0.33,0.52,75,10
0.13,0.22,0.66,54,130
0.26,0.34,0.4,90,100
0.28,0.21,0.51,69,40
0.31,0.36,0.33,62,100
0.25,0.2,0.55,106,10
0.45,0.24,0.31,59,70
0.04,0.55,0.42,65,30
0.43,0.29,0.28,92,50
0.64,0.19,0.17,104,20
0.39,0.12,0.48,109,80
0.5,0.27,0.24,75,20
0.5,0.18,0.32,41,80
0.15,0.26,0.59,43,70
0.52,0.23,0.26,61,30
0.25,0.42,0.33,102,60
0.46,0.42,0.12,67,100
0.11,0.56,0.34,99,100
0.15,0.24,0.61,85,30
0.53,0.13,0.33,77,50
0.78,0.19,0.03,75,30
0.67,0.01,0.32,49,100
0.56,0.22,0.22,45,50
0.67,0.23,0.1,61,80
0.32,0.08,0.6,74,30
0.54,0.1,0.35000000000000003,99,20
0.32,0.31,0.37,49,100
0.3,0.17,0.53,68,120
0.25,0.29,0.46,95,110
0.64,0.32,0.04,62,10
0.41000000000000003,0.37,0.23,60,60
0.29,0.08,0.63,64,20
0.9,0.04,0.06,45,30
0.29,0.24,0.47000000000000003,98,120
0.36,0.51,0.13,84,120
0.5,0.27,0.24,107,60
0.22,0.29,0.49,81,120
0.39,0.24,0.37,109,90
0.75,0.06,0.19,88,80
0.42,0.3,0.28,105,120
0.6,0.19,0.21,93,60
0.21,0.58,0.21,100,20
0.08,0.11,0.81,46,30
0.24,0.36,0.4,85,60
0.32,0.21,0.48,94,130
0.31,0.15,0.54,44,110
0.71,0.07,0.22,54,80
0.04,0.49,0.47000000000000003,87,60
0.45,0.29,0.26,59,80
0.37,0.03,0.61,80,60
0.48,0.31,0.21,61,70
0.15,0.54,0.31,102,40
0.64,0.09,0.27,43,10
0.33,0.08,0.59,63,60
0.79,0.15,0.06,94,100
0.63,0.12,0.26,106,50
0.6,0.2,0.19,84,70
0.11,0.32,0.56,51,60
0.65,0.26,0.09,87,90
0.06,0.35000000000000003,0.59,71,130
0.35000000000000003,0.2,0.45,82,120
0.39,0.09,0.52,74,70
0.19,0.2,0.61,69,110
0.4,0.39,0.2,47,100
0.54,0.12,0.34,102,20
0.9400000000000001,0.04,0.02,100,120
0.21,0.23,0.55,54,130
0.44,0.08,0.48,48,20
0.4,0.07,0.53,103,90
0.41000000000000003,0.31,0.28,71,20
0.45,0.26,0.29,47,120
0.05,0.34,0.61,82,30
0.6,0.34,0.06,93,100
0.53,0.25,0.23,72,80
0.05,0.33,0.62,106,40
0.44,0.12,0.44,87,110
0.48,0.28,0.23,59,100
0.41000000000000003,0.38,0.22,88,120
0.5700000000000001,0.28,0.15,93,80
0.79,0.03,0.19,89,60
0.6900000000000001,0.08,0.23,85,50
0.48,0.35000000000000003,0.17,103,40
0.24,0.08,0.68,48,50
0.14,0.53,0.32,78,120
0.1,0.2,0.6900000000000001,104,90
0.8,0.14,0.05,67,80
0.68,0.08,0.24,78,50
0.6900000000000001,0.13,0.18,109,20
0.45,0.17,0.37,66,100
0.46,0.26,0.28,76,70
0.46,0.14,0.4,89,40
0.42,0.15,0.43,61,130
0.34,0.3,0.36,93,40
0.36,0.05,0.59,60,120
0.17,0.27,0.56,92,80
0.15,0.33,0.52,52,100
0.1,0.5,0.4,93,70
0.8200000000000001,0.14,0.04,78,40
0.46,0.23,0.31,55,70
0.15,0.18,0.66,57,80
0.4,0.01,0.59,67,20
0.26,0.11,0.63,106,50
0.56,0.36,0.08,108,130
0.45,0.33,0.23,58,20
0.6900000000000001,0.09,0.22,49,10
0.85,0.06,0.1,110,130
0.79,0.06,0.15,49,20
0.31,0.29,0.39,83,50
0.34,0.36,0.3,62,30
0.43,0.19,0.38,71,60
0.33,0.21,0.46,90,50
0.35000000000000003,0.59,0.06,107,40
0.24,0.28,0.47000000000000003,95,50
0.48,0.33,0.19,63,10
0.5700000000000001,0.03,0.39,70,90
0.4,0.19,0.4,102,20
0.02,0.56,0.42,99,130
0.63,0.23,0.14,100,70
0.24,0.23,0.53,66,70
0.32,0.35000000000000003,0.32,90,30
0.08,0.18,0.74,92,50
0.36,0.31,0.33,43,60
0.4,0.12,0.48,47,110
0.56,0.19,0.26,44,60
0.53,0.31,0.17,68,50
0.75,0.16,0.09,93,70
0.51,0.16,0.34,44,30
0.38,0.04,0.58,60,70
0.43,0.31,0.26,59,110
0.43,0.23,0.35000000000000003,64,80
0.43,0.55,0.02,70,100
0.07,0.29,0.64,107,30
0.6,0.27,0.13,66,120
0.3,0.31,0.39,46,80
0.49,0.38,0.13,71,30
0.62,0.01,0.37,67,110
0.28,0.24,0.48,88,70
0.52,0.03,0.46,95,10
0.3,0.23,0.47000000000000003,93,100
0.39,0.01,0.6,105,110
0.53,0.41000000000000003,0.06,60,60
0.55,0.18,0.27,75,40
0.14,0.26,0.6,93,40
0.29,0.3,0.41000000000000003,71,60
0.11,0.42,0.48,62,110
0.37,0.2,0.44,105,90
0.31,0.43,0.26,98,20
0.58,0.26,0.17,41,80
0.1,0.3,0.6,83,20
0.29,0.16,0.54,97,70
