,SMILES
9007,CC1=C(C(=O)n2nc(C)cc2C)C(NCCC(=O)O)C(c2nc3ccccc3s2)=C(N)O1
9008,CC12CCC(=O)C=C1CC(C(CC(N)C(=O)O)c1ccccc1N(=O)O)C1C2CCC2(C)C1CCC21CCC(=O)O1
9009,NC1CC(Nc2ccc(N=Nc3ccccc3)cc2)C(c2cc(=O)oc3ccccc23)C(O)C1OCCCCCCCCC(=O)O
9010,BrC(Br)Oc1ccc(ONc2nsc3ccccc23)c2ccccc12
9011,Cc1ccnc(NC2CN3CCC2CC3C(=O)CCC[PH](c2ccccc2)(c2ccccc2)c2ccccc2)n1
9012,CC(C)C(NCc1ccc(Nc2ccc(Br)cc2Br)c(-c2cc(Cl)cc(Cl)c2N(=O)O)c1)C(=O)O
9013,CCCNc1cc2c(cc1NS(O)(O)c1ccc(N)cc1)CC2=O
9014,Cc1occc1C1(Nc2ccc(C=O)cc2)CCC2(C)C3CCC4(C)CCCC4(O)C3CCC2(C)C1
9015,CC1(C)C2CCC1(C)C(N=C(C(=O)c1cc(N(=O)O)ccc1O)c1ccccc1)C2N=C(C(=O)NC1Cc2ccccc21)c1ccccc1
9016,CC12CCC(=O)CC1CC(OCCCC13CCC(c4ccccc41)c1ccccc13)C1C2CC(=O)C2(C)C(OC3=CC(=O)C4(C)CCC3C4(C)C)CCC12
9017,CN1c2ccc3ccccc3c2C(C)(C)C1Oc1ccc2cc3ccc(OC(=O)CN(=O)O)cc3nc2c1
9018,CC1(C)C(Cc2ccc3c(=O)n4ccccc4cc3c2)=N(CC2(C3=CC4CCC(C3)C4)C(=O)NC(=O)NC2=O)c2ccccc21
9019,CC1OC(C2c3ccccc3COc3ccccc32)CC(C)(C2CCCC2S)C1O
9020,C=CC(C)(O)CCCc1ccc2c(c1)C=CC(OC(=S)N(C)C)N2
9021,CCC(Oc1cc(Cl)ccc1Cl)C(CC)n1cnc2c(O)ncnc21
9022,C#CCOOC(=O)C(C)c1cn(C)c(=O)n(C)c1=O
9023,Cc1cccc2c(O)c(CN3CCCCC3c3c(C#N)c(N)n(N)c(=O)c3C#N)c(=O)nc12
9024,Cc1cc(N(O)=Nc2ccccc2)c(C(c2ccccn2)C2CCc3ccccc3N2)cc1N(O)=Nc1ccccc1
9025,CNC(=NC#N)NOc1ccccc1OCCC(C)=O
9026,Nc1ncnc2c1cnn2Cn1c(-c2ccc(NN=C3C(=O)NC(=O)NC3=O)cc2)nc2ccccc21
9027,Cc1cc(N2NC(=O)C(=CNCc3cc(C)c(N(=O)O)cc3N(=O)O)C2=O)n2nc(N)c(N=Nc3cccc4ccccc34)c2n1
9028,CC1=NN(OC=O)C(=O)C1(Br)Cc1ccccc1N
9029,Cc1cc(C)c(C)c(C(=O)C(N(Nc2ccccc2N=Nc2ccccc2)c2ccccc2)C2(O)CCC3(C)C(CCC4C5CCC(=O)C5(C)CCC43)C2)c1C
9030,CC1(C)CC(=O)C2=C(C1)Nc1ccc3ccccc3c1C2c1ccc(C2CCc3cc(C(Br)C(Br)C(=O)O)ccc3C2=O)cc1
9031,C=C(C)CCCC(C)CCCC(=O)C(CCP(c1ccccc1)c1ccccc1)=NNc1ccccc1
9032,Cc1ccc(S(O)(O)NN=C2C=CC(C)(c3cccc(NNc4cccc(-c5ccccc5N=C=S)c4)c3)CC2)cc1
9033,CC1=CC2(C)OC(N3CCN(C4(C5=CC6CCC(C5)C6)C(=O)NC(=O)NC4=O)CC3)C1C(C#N)(C#N)C2(C#N)C#N
9034,O=C1NN=C(C(F)(F)F)C1=NNc1ccccc1C(Nc1ccc(Cl)cc1)c1cc(N(=O)O)ccc1O
9035,CC(=NN=C1C(=O)Nc2ccccc21)c1c(O)c2ccccc2n(-c2c(C)c(-n3cccn3)nn(-c3nc(Cl)c(Cl)cc3Cl)c2=N)c1=O
9036,CN(Nc1cc(Cl)ccc1Cl)Oc1ccccc1
9037,Cc1cc(-c2cccc(OC3CCC4(C)C(CCC5C6CCCC6(C)CCC54)C3)c2)n2nc(N)c(N=Nc3cc(Cl)c(Cl)cc3Cl)c2n1
9038,Cc1ccc2cc3c(cc2n1)CCC(C)N3N1N=C(C(F)(F)F)C(=NNc2ccccc2C2(N)CC2)C1=O
9039,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3c1c(-c2cc(I)c(O)c(I)c2)cc(C#N)cc1-c1csc(C(C#N)=NNc2cccc(C)c2)n1
9040,O=N(O)c1ccc(NCc2ccc3ccc4ccccc4c3c2)c(NC(Cl)(Cl)C(Cl)Cl)c1
9041,CC1C=C(C(N)=O)OC(Nc2ccc(NC3OC(C)C(O)C(N)C3O)cc2)C1Br
9042,C=CCNC1C2C=CC(C2)C1C(C)C=NNc1ccc(N(=O)O)cc1N(=O)O
9043,CCCCCCCCCCCCN1=C(CC(c2cc(SC(N)N)c(N(=O)O)cc2O)C2CC(C)CC(C)C2=O)C(C)(C)c2ccccc21
9044,CC1CCc2cc(N(=O)O)c(-c3cccc4c3CC(O)C(O)C4)cc2N1OC1(C#N)Cc2ccccc21
9045,CC1=CC2C(CCC3(C)C2CCC3(C)CC(O)C(Cc2nc(C)c(N=Nc3ccc(Cl)cc3)s2)=NNc2ccc(Br)cc2)C2(C)CCC(=O)C=C12
9046,CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(c4ccc(N=C(C#N)c5cccc(C(C#N)=Nc6ccc(OC7CCC8(C)C9CCC%10=C(CCC%10(C)C#CCl)C9CCC8(C)C7)cc6)c5)cc4)C3C(O)C21
9047,CCNSSc1cc2c(cc1O)CCNC2
9048,Cc1ccc(N=Nc2cc(-n3nc(-c4ccc(Br)cc4C=c4sc5nc6ccccc6n5c4=O)sc3=N)c(N=Nc3ccc(C)cc3)cc2C)cc1
9049,Cc1ccc(C)c(-c2c(-c3cc(C)cc(C)c3N)nn(C(=O)Cc3ccc(C4(C)CCc5oc6ccc(C)cc6c5-c5oc(C)cc54)cc3)c2N)c1
9050,OC(CNNCCCBr)COCc1nc2ccccc2s1
9051,CNS(O)(O)CNCCCC(C(=O)O)C1(O)CCC2(C)C3CCC4(C)C(O)CCC4C3CCC2(C)C1
9052,Cc1cn(OCC(N)COC2N=C(c3ccc(N(=O)O)cc3)OC2=O)c(=O)nc1=O
9053,CC(OCC1C(n2c(=O)ccc3c2nnn3C)C1(C)C)C1=NCCN1
9054,Cc1c(F)cc2c(=O)c(-c3cc(O[Si](C)(C)C)cc([PH](O)(c4ccccc4)c4ccccc4)s3)cn3c2c1CCC3C
9055,CC1(C)CCCC2(C)C1CCC(C)(O)C2OC1CCC2C3C(=O)CC4CC(OC(O)CN)CCC4(C)C3CCC12C
9056,O=C(C=CONc1ccc2c(c1)NC(=O)C2)CCCc1cncn1
9057,Cc1ncnc1-c1c(C)n(C)n(-c2nnc(C)c2C)c1=O
9058,Cc1cc2c(c(=O)n1OC(C)(C)C(=O)c1nnc(S)s1)C(c1ccccc1)C(C#N)=C(N)O2
9059,CCCCC1=NC2(CCCC2)C(=O)N1c1cc(=Nc2ccc(C3(O)CCC4C5CCC6(C)CC(O)CCC6(C)C5CCC43C)cc2)cc(OCC(C)C)s1
9060,O=C1C(=NNc2ccc(Br)cc2)C(C(F)(F)F)=NN1c1nc(=S)n2nc(-c3ccc4ccccc4n3)sc2n1
9061,O=C(O)CCC1(c2ccc(N3N=N3)cc2)Cc2cccc(C3CC3)c2C(=O)O1
9062,CNC1(CP(c2ccccc2)c2ccccc2)Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2O1
9063,CCCCCCCC(CCCC)(Cn1c(=O)c(C(C)=NN=C2C(=O)Nc3ccccc32)c(O)c2ccccc21)C(=O)C(C)C(=O)O
9064,O=C(CONCCc1c(Cl)ccc(Cl)c1Cl)n1c(=O)sc2ccccc21
9065,O=C1SCCC1Nc1c(Cc2cc(Cl)cc(Cl)c2N(=O)O)oc2ccc(N(=O)O)cc12
9066,Cc1ccc(Oc2c(Cl)c(Cl)c(C3CCC4C5C(O)C(O)C6CC(O)CCC6(C)C5CC(O)C34C)c(Cl)c2Cl)cc1
9067,Cc1cc(Nc2cccnc2)c(C)c(C)c1COCCCl
9068,CC12CCC3C(CCC4CC(C(Br)n5ccc6c(N)ncnc65)CCC43C)C1CC(=O)C2
9069,CC(=O)CCC1CCC2C3CC(Oc4cn5c6c(cc(F)cc6c4=O)CCC5C)C4=CC(=O)CCC4(C)C3CCC12C
9070,CC12CCC(OCCO)CC1CC(=O)C1C2CC(c2cc3c(=O)oc4ccccc4c3nc2N)C2(C)C(CC(O)C(O)C(O)CO)CCC12
9071,CC12CCC3C(CCC4(C)CC(O)(C(=O)n5c(C(=O)C6CC(c7ccccc7)c7ccccc76)c(-c6ccc(N(=O)O)cc6N(=O)O)c6ccc(N(=O)O)cc65)CCC34C)C1CCC2O
9072,CCC(O)N1C(=O)C(C2CCC3C4C(=O)CC5CCCCC5(C)C4CCC23C)C(=O)N1CC1=NC=NC1
9073,CCC(N)CCC1CCC(C)(C(=O)C2(C)C(C(C)=O)=Nc3ccccc32)C1(C)C
9074,CC(C)CC(COC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(O)C#Cc2ccccc2)C1)(CC(=O)C1=CN=NC1C)C(=O)Nc1nc2ccc(Br)cc2s1
9075,CC1C(=NNC(N)=O)CC2(C(CC3C4=C(OC(=O)C3(C)C)C3(C)CCC5C(CC=C6CC(O)CCC65C)C3C4)CC3CCC4C5C(O)CC6CC(O)CCC6(C)C5CCC34C)CC12
9076,CCCCCCCc1c(CC2CCC3C4C(=O)CC5CCCCC5(C)C4CCC23C)ccc2c3ccccc3c3ccccc3c12
9077,CCCCCCCCCCNC(=O)C1=NC2Sc3sc(-c4cccc5c4CCCC5)cc3C(c3ccccc3)C2=C1N
9078,CCCC(=O)c1ccc(OC2C(O)CCC3CN4CCc5c(nc6ccccc56)C4CC32)c(O)c1
9079,Cc1nc(-c2cccc(-c3ccc4ccccc4n3)c2O)sc1N=Nc1ccccc1N(=O)O
9080,CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2(O)c1ccccc1NNS(O)(O)c1ccc(N)cc1
9081,Cc1ccccc1S(O)(O)NC1(C(=O)C(C)CC(=O)O)Cc2cccc(Cc3cccc4c(Br)cccc34)c2C(=O)O1
9082,CC(C)C1=C(O)C(=O)C2=C(C1=O)C(Oc1nnc3n1CN(C1(O)CCC4(C)C(CCC5C6CCC(=O)C6(C)CCC54)C1)CS3)C(O)C1C(C)(C)CCCC21C
9083,NC(=O)N1N=C(c2ccc3ccccc3c2)CC1C1SC(=CC(=O)Cc2ccc3ccccc3n2)N(Oc2cccc3ccccc23)C1=O
9084,O=CNc1oc2cc(-n3ccnc3)cc(O)c2c(=O)c1OSC1OCC(O)C(O)C1O
9085,CCCCCC(=O)N1C(CC(=O)O)CC2CCCCC21
9086,O=C(O)C(O)(C(=O)C=CN(O)c1ccccc1)c1c(Cl)cc(Cl)cc1Cl
9087,Cc1nnc(C)c1-n1c(=O)c(NC(Br)C(C)Br)c(C)n1C
9088,CC1=CC(C)(C(=O)C(C)c2ccc(O)c(I)c2)N=N1
9089,Cc1c(C)c(C)c2c(c1C)CC(NS(O)(O)c1ccc(N)cc1)(C1CCC3C4CCC5C(Br)C(=O)CCC5(C)C4CCC31C)OC2=O
9090,NC(=O)CCC(NC(=O)C(S)CSC(=NNc1ccccc1)C(N)=NNc1ccccc1)C(=O)O
9091,CC12CCC3C(C(=O)CC4CC(OCc5c(SC6OCC(O)C(O)C6O)ccc6c7ccccc7c7ccccc7c56)CCC43C)C1CCC2=O
9092,CCC(Cc1ccc(N)cc1)C(=O)C(C)CN1C(=O)c2cccnc2Nc2ccccc21
9093,CC1C(=O)C23C(O)CC4C(C)(C)CCC(O)C4(C(=O)C(C(=O)Cc4cccc(N(=O)O)c4)C(=O)Nc4cccc(N(=O)O)c4N(=O)O)C2C(O)CC1C3O
9094,Cc1ccc(S(=O)(=O)NNc2ccccc2OC2CC(=O)NC(=O)C2)cc1
9095,Cc1nnc(C)c1Cn1ncc(C#N)c1N=COc1c(C#N)c(N)n(N)c(=O)c1C#N
9096,CC12CCC3(CC1CC(=O)C1C2CC(=O)C2(C)C(NC(=S)N4CC(CC(=NNc5ccccc5)c5ccccc5)CC4CCCCCCCCC(=O)O)CCC12)OCCO3
9097,CC(=O)N(Nc1ccc(C(O)C(CO)NNCN2CCOCC2)cc1)c1ccccc1
9098,CC1(C)OC2(C)CCC1C(=O)OC2C1CCC(C2(c3ccc4c(c3)OCO4)C(=O)NC(=O)NC2=O)CC1
9099,CSC(=C(C#N)C(N)=O)N(Nc1cccc2c(C#N)cccc12)N1C(=O)CCC1=O
9100,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3C(C(=O)C(C#N)=C(SCC3=N=c4ccccc4=N3)SOC3OC(C)C(O)C(O)C3O)CC21C
9101,CN(C)(CC(N)=O)C(CO)C(=O)O
9102,CC(=O)N(Nc1ccccc1)c1ccc(NCCCCCc2csc(C(C#N)=NNc3cc(C)ccc3C)n2)cc1
9103,O=C1c2ccccc2N2OC12C(c1nnnn1)C(O)C(O)C(O)C(O)CO
9104,Cc1cccc(NN=C2C(=O)N(c3cc(-c4cnc(N)nc4N)c(C(=O)CCP(=O)(O)O)cc3C34CC(=NNC(N)=O)C(C)C3C4)N=C2C(F)(F)F)c1C
9105,Cc1nnc(NC2CC(c3cc4c(cc3O)C(C)NCC4)CC(c3cc4ccccc4cn3)C2CC(=NO)c2cccc3ccccc23)s1
9106,CC1C(O)CCC2(C)C1CCC13OC21CCC1(C)C(N2C(c4ccccc4Br)CC4CCCCC42)CCC13C
9107,Cc1ccccc1S(O)(O)NC1(Oc2ccc3ccccc3n2C)CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC21C
9108,N#CC(CCc1cc(O)ccc1O)C(N)=S
9109,Cc1ccccc1-c1oc(-c2csc(C(C#N)=NNc3ccc4ccccc4c3)n2)nc1CC=NNC(N)=O
9110,Cc1nc(C(C#N)=NNc2ccc(C3(C4CCN(c5ccc6c(c5)CC6=O)CC4)CCC(=O)NC3=O)cc2)sc1N=Nc1ccccc1
9111,CC12CCCCC1CCC1C2CCC2(C)C(OC3CC(ON)N(C(=S)NO[Si](C)(C)C(C)(C)C)C3)CCC12
9112,CCCCCCCCCCNc1nc2n(n1)C(N)=C(C#N)C(C(=O)C(Br)(CC)CC)N2
9113,Cc1cc(C2CCCCC(c3ccc4c(c3)c3c5n4CCN(C)C5=NCC3)CCCC2)n2nc(N)c(N=Nc3ccc(Cl)cc3)c2n1
9114,Nc1c(CNC(=S)c2ccc(Nc3ccccc3C#Cc3ccccc3)cc2)c(=O)oc2ccccc12
9115,Cc1cc2c(o1)-c1c(oc3ccc(Cl)cc13)CCC2(C)c1ccc(C2C(Nc3csc4c(Cl)cccc34)CC(N)C(C3(C)CCC(C)C3(C)C)C2O)cc1
9116,CC(NP(=O)(O)CCC1CCC2C3CCC4CC(=O)CCC4(C)C3CC(=O)C12C)C(=O)Cc1cc2c(cc1N(=O)O)N(O)=C(c1ccccc1)C2=O
9117,Cc1ccc(N=C(CCC2SCC(C)S2)NNc2cccc(Cl)c2)cc1
9118,Cc1cc(N=Nc2ccc(N=Nc3ccccc3)cc2)c(Nc2ccccc2C#CC#Cc2ccccc2Nc2csc(C(C#N)=NNc3ccncc3)n2)cc1N=Nc1ccc(N=Nc2ccccc2)cc1
9119,Cc1ccncc1CC(COC1C(=O)CC(C)(C)CC1=O)CS(O)(O)c1ccccc1
9120,Cc1nc(C(C#N)=NNc2ccc(F)cc2)sc1N=Nc1ccc(-c2cncc3cc(C4C(=O)c5ccccc5C4=O)c(O)cc23)cc1
9121,CC(C)CC(NC1OC(Cc2ccc(N)cc2N(=O)O)C1=O)C(=O)O
9122,Cc1ccc(NC(CNC(Cl)(Cl)Cl)CC2OCCO2)c(N(=O)O)c1
9123,CCC(Br)(CC)C(=O)c1oc2cc(-c3ccc4c5c3OC3C(O)C=CC6C(C4)N(C)CCC563)cc(O)c2c(=O)c1ONC(CC(C)C)C(=O)O
9124,CC1=C(C(=O)C2CCC3(C)C2(C)CCC24OC32CCC2C(C)C(O)CCC24C)C(C2C(=O)c3cccc(N(=O)O)c3C2=O)N(C=O)C(=O)N1
9125,CCCCCCCCCCCCC(C(=O)NN)c1cc(Nc2cnccn2)oc(C2(O)CCC3C4CCC5CC(O)CCC5(C)C4CCC32C)c1
9126,Clc1ccc(Cc2c(Cl)ccc(Cl)c2-c2cccnc2)c(Cl)c1
9127,CC(=O)N(Nc1ccc(Nn2nc(S(C)(O)O)c(C#N)c2N)cc1)c1ccc(N=Nc2ccc(NC3CCC4C5CC(O)C6(O)CC(O)CCC6(C)C5CCC34C)cc2)cc1
9128,CC12CCC3C(C1CCC2=O)C1(CC2CC(OC(c4nnc(S)n4N=Cc4ccccc4O)C4C5CCC(C)(C4O)C5(C)C)CCC23C)OCCO1
9129,CC1OC(Cc2nc3ccccc3s2)CC(C)(c2c3occc3cc3ccc(=O)oc23)C1O
9130,Cc1cc2ccccc2cc1C(=O)CP(=O)(O)CC(CCc1cc(Br)cc(Br)c1N)NC1C=Cc2ccc(O)cc2N1
9131,CC1=NN(Cc2ccc(N)cc2N(=O)O)C(=O)C1(Br)c1ccc(C2(C)CCc3oc4ccccc4c3-c3oc(C)cc32)cc1
9132,O=C1CC2Oc3c(c4c(=O)cc(C(=O)CCC(CCC(=O)n5c(=S)sc6ccccc65)OCC#CCCl)oc4c4ccccc34)C2O1
9133,CC(=O)C(C(=O)CNCCCBr)C(=O)CC1=C(C)N=N=C1C
9134,N#CCc1nc(-c2csc(C(C#N)=NNc3ccc(Cl)cc3)n2)n2c(n1)nc1ccccc12
9135,CC(=O)N(Nc1ccccc1)c1ccc(-c2nc3n(n2)C(N)=C(C#N)C(Nc2c(C)cc(C)cc2C)N3)cc1
9136,CC1=C(C(N)=O)C(C(=O)n2nc(C)c(C3C(C)N3S(O)(O)c3ccc(C)cc3)c2C)NC(=O)N1
9137,O=C1c2ccccc2C(Nc2cccc(N(=O)O)c2N(=O)O)C1c1ccc(Cl)cc1
9138,CCC(C)C(Nc1cc(N=Nc2cc(-c3ncccn3)cc(OC3CC4C(C)(C)CCCC4(C)C4=C3C(=O)C(C(C)C)=C(O)C4=O)c2O)c(O)c(-n2nc(C)c(N(=O)O)n2)c1)C(=O)O
9139,C=C1C(=O)C23C(ONc4ccc(C)cc4C)CC4C(C)(C)CCC(ONCC(=O)O)C4(C)C2C(Oc2ccc(N)cc2)CC1(OOCCCCCCC)C3ONc1ccc(C)c(C)c1
9140,Cc1cc(N=Nc2ccccc2)c(-c2cn(OC(C)(C)C)c3cc(-c4ccc5c(c4O)C46CCN(C)C4(C=CC(=O)C6)CC5)c(F)cc3c2=O)cc1N=Nc1ccccc1
9141,CN1C(C(=O)OP(=S)(OC2CCc3ccccc3N2)N2C(=O)c3ccccc3C2=O)=C(O)c2ccccc2S1(O)O
9142,Cc1cc2c(cc1-c1c(Br)c(C)c(Br)c(Br)c1-c1cc3ccccc3o1)CC2=O
9143,CC(=O)c1c(O)c(Cc2csc3c(Cl)cccc23)cc(OCCCCl)c1O
9144,CC1=CC(C)(OP(=S)(Oc2cncn2)On2cnc3c2c(=O)n(C)c(=O)n3C)N=N1
9145,CC(=NN=C1C(=O)Nc2ccccc21)c1c(O)c2ccccc2n(OC(C(=O)c2ccc(C3C4=C(CC(C)(C)CC4=O)Nc4ccc5ccccc5c43)cc2)C(O)C#N)c1=O
9146,Cc1cc(-c2ccc(-n3c(=S)sc4ccccc43)cc2O)nn1C
9147,CC(CN1C(=O)c2cccnc2Nc2ccccc21)C(CN=Cc1ccc(C=NCC(Oc2cccc(Cl)c2Cl)C(Cl)(Cl)C(Cl)Cl)cc1N(=O)O)c1c(Cl)ccc(Cl)c1Cl
9148,CCCCC(=O)c1cc(CC[PH](c2ccccc2)(c2ccccc2)c2ccccc2)n(N)c(=O)c1C#N
9149,CC1=CCC(=O)Nc2c1cnn2C(=O)CCCCCCCCC(=O)c1cc2c(cc1O)CCNC2
9150,CC(=O)C(=NNc1cccc(N2C(=O)C3ON=C(C(=O)c4cc(I)ccc4O)C3C2=O)c1)C(=O)C(F)(F)F
9151,CC(C)CC(Nc1cccc(N2N=C(c3ccc(N)cc3)CC2=O)c1N)C(=O)O
9152,CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(C(OC3CC(c4ccc5ccccc5c4)=NN3c3ccccc3)C(=O)n3c(=O)sc4cccc(Cl)c43)CCC12
9153,CC12CCC3C(CCC4(C)CC(C5CCC(N6CC=CC6)CC5)CCC34C)C1CCC2O
9154,Cc1cc2ccccc2cc1-c1cc(Cc2ccc(N(=O)O)cc2N(=O)O)cc(Nc2c(O)cccc2O)c1
9155,NC(N)=Nc1nc(SC(SCn2cnc3c(N)ncnc32)C(O)C(O)C(O)C(O)CO)cs1
9156,CC1C=C(C(=O)Cc2c(O)c(Br)c(CC(=O)NO)c(Br)c2O)N=N1
9157,C#Nc1ccc(-c2csc(C(C#N)=NNc3ccc(O)cc3)n2)c(OCc2ccc(N(=O)O)o2)c1
9158,Cc1ccccc1Nc1c(C)c(C)c(C(CO)C(=O)O)c2c1C(Cl)C2
9159,CC(=NCCO)c1c(O)c2ccccc2n(NC(CCc2ccccc2N)C(N)=O)c1=O
9160,Nc1ncnc(Nc2cc(Nc3ncc4nccnc4n3)c(CSN3C(=O)C4CC=CCC4C3=O)c(Nc3ccc(Br)cc3)c2Cn2ccc3c(N)ncnc32)n1
9161,Cc1cc(N=Nc2ccc(N=Nc3ccccc3)cc2)c(Nc2nc3ccccc3n2CSC(=S)N(C)C)cc1N=Nc1ccc(N=Nc2ccccc2)cc1
9162,Cc1cc(C)n2nc(N)c(N=Nc3ccc(Nc4ccc(C5=NN(Oc6cc(Cl)c(Cl)cc6Cl)C(=O)C5C(=O)O)cc4)cc3)c2n1
9163,CC1C(=O)C23C(O)CC4C5(C)CCCC4(C(O)OC5)C2C(Oc2ccc4c(c2)C(C)(C)C(Cc2cccc5c(Br)cccc25)=N4C)CC1C3O
9164,Nc1ccc(N(=O)O)c(-c2c(C=O)ccc(-c3ccccc3C=NNc3ccc(N(=O)O)cc3N(=O)O)c2C2N=NC(N=Cc3ccc(Cl)cc3)=N2)c1
9165,O=c1sc2cccc(Cl)c2n1C(c1cc2c(cn1)CCCC2)c1cc(I)cc(I)c1O
9166,COC1=C(OC)C2(C=CCCC2Cc2cc(NC3CC4(C)CCC3C4(C)C)c(CCN)cc2Nn2ncc3c(N)ncnc32)OC1=O
9167,CCC(C(=O)O)c1cc2cc3cc(Cc4ccccc4C=NNc4ccccc4)c(C4(O)CCC5(C)C(CCC6C7CCC(=O)C7(C)CCC65)C4)cc3cc2cc1O[PH](O)(O)O
9168,Cc1c(C)c(C(O)C(C)C)c2c(c1CCCC(C)(C)C(=O)O)CC2Cl
9169,CCCCC1=NC2(CCCC2)C(=O)N1Cc1cccc(N=C(C)c2c(O)c3ccccc3n(-c3ccc4c(c3)C(=O)C4)c2=O)c1
9170,Cc1ccc(Nc2ccc(Nc3onc(C)c3C)cc2Nc2cnc3ccccc23)cc1
9171,Cc1ccc(CC(c2cc(Cc3cccnc3)c(O)c(-c3nc(Cl)nc(Cl)n3)c2)C2(C)CCCCC2)nc1
9172,N#CC(=NNc1ccccc1N(=O)O)c1nc(C(SCC(=NNc2ccccc2)c2cccc3ccccc23)C(O)C(O)C(O)CO)cs1
9173,COC1C(=O)N(c2ccc(NN=C(C#N)c3nc4ccccc4n3C)cc2)N=C1c1ccc(NC2CCC(C3C(=O)NC(=O)NC3=O)CC2)cc1
9174,CC12C=C(C(=O)N3CCc4cc5c(cc43)CCN5C(S)C(=O)O)C(CC1)C2(C)C
9175,CC(=O)N=c1sc(-c2nnc3c2C(c2ccccc2Cl)C(C#N)=C(N)O3)nn1CC(C)C(=O)C(C)=NNC(N)=O
9176,CCCCCCCCCCCCC(C(=O)NN)c1cc(CC2OC(=O)C3CCC2(C)OC3(C)C)cc(-c2ccc(Br)c3c2C(=NNc2ccc(N(=O)O)cc2N(=O)O)C3)c1-n1cc(N(=O)O)ccc1=O
9177,CC12CCC(C3CCC4C5C(=O)CC6CCCCC6(C)C5CCC34C)CC1CC(=O)C1C2CCC2(C)C(C(=O)C(C#N)=C3SCCS3)CCC12
9178,CCSC(=O)C1=C(C(=O)NC(=S)NS(O)(O)c2ccccc2)CC2=C(CC3=C(C2)CC(C(=O)C(C)(C)O)=C(C(=O)c2nnc4sc(=S)nn24)C3)C1
9179,Cc1nnc2sc(C(O)C(=O)CC[PH](O)(O)O)nn12
9180,CCCNc1c(ON(=O)O)c(Nc2nc3ccccc3s2)c(NC=Cc2ccccc2N(=O)O)c(N2C(=C(C(C)=O)C(C)=O)SC3=C2C(=O)c2ccccc2C3=O)c1C1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O
9181,CC1(C)c2cc(C(=O)C(C#N)=C3SCCS3)ccc2OC1Oc1csc(C(C#N)=NNc2ccc(Br)cc2)n1
9182,Cc1cc2c(o1)-c1c(oc3ccccc13)CCC2(C)c1ccc(OC2(Cc3cccc(N(=O)O)c3)CCC3(C)C(CCC4C5CCC(O)C5(C)CCC43)C2)cc1
9183,CCCCOc1ccc(C=NN=Cc2ccc(C3CCCN3C)c(NC3CCSC3=O)c2)cc1SC(C)=O
9184,CCCCCCCCCCCCC(ON1CCN(Cc2ccc3ccc4ccccc4c3c2)CC1)C(=O)NN
9185,Cc1cc(-c2cc(C)c(C#N)c(=O)n2N)cc(C)c1-c1ccccc1N
9186,Cc1ccc(C(Oc2ncnc3nccnc23)C(=O)Nc2ncccn2)o1
9187,C=COOc1ccc(C(=S)N2CCCCC2)cc1Nc1ccccc1Cl
9188,CC12CCC(C(O)C(C(OCCCCl)c3ccc(Br)cc3N)C1=O)C2(C)C
9189,C=CCCC(OOCC(C)C)(C(C)Cc1c2c(c(C)c3c1CC3=O)C(=O)C2)C1CCC2C3CC(Cl)C4(O)CC(=O)CCC4(C)C3CCC21C
9190,CC(=O)C(C(=O)SCC(=O)O)C(=O)c1c(C)cc(=O)oc1C
9191,Cn1cccc(C2(C)C(C3OC4(CCCCC4)OC3=O)CCC3C4CCC(=O)C4(C)CCC32)c1
9192,O=c1c(=Cc2cc(Br)ccc2Nc2ccc3c(NCO)c(O)ccc3c2)sc2nc3ccccc3n12
9193,CCCCCCCCCCCCN1=C(COC2C(C)C(Oc3ccc(N)cc3)C(C)C(=O)OC(c3cccc(Cl)c3Cl)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)C(C)(C)c2ccccc21
9194,CCCC(COc1cccc2nccc12)(CC(Br)C(Br)N(=O)O)C(=O)c1oc2c(c3c(c4ccccc42)OC2CC(=O)OC32)c(=O)c1[Si](C)(C)C
9195,CC1=C(C)C(Nc2ccc3cc(CN4CCCCC4)ccc3c2)N=N1
9196,CC1(C(Br)C(=O)C(=O)Cn2ncc(N)c(Cl)c2=O)OC(C(=O)O)=CC1=O
9197,CC12CCC(O)CC1C(O)C(O)C1C2CC(O)C2(C)C(Cc3c(O)c4ccccc4n(C(=O)C4=C5c6ncccc6ON5C(Cl)C(Cl)C4Cl)c3=O)CCC12
9198,N#CC(=NNc1ccccc1)c1nc(C2C(=O)N(n3ccnc3N(=O)O)N=C2c2ccccc2)cs1
9199,CC1C(C(=O)C(=O)C(CCCCN)NCC2OCCO2)=Cc2ccccc21
9200,CC(=O)C(=NNc1cccc(-c2c(C)c3c(c(-c4ccc(F)cc4)c2C)CC3=O)c1)C(=O)C(F)(F)F
